GameID,MatchID,Map,Team1ID,Team2ID,Team1,Team2,Winner,Team1_TotalRounds,Team2_TotalRounds
38161,23126,Split,4462,4463,NTER,LIZHI,1,13,7
38162,23126,Ascent,4462,4463,NTER,LIZHI,2,8,13
38163,23126,Haven,4462,4463,NTER,LIZHI,1,13,11
37624,22811,Haven,4435,2343,TERROR.NET,Rise Gaming,2,10,13
37625,22811,Split,4435,2343,TERROR.NET,Rise Gaming,1,13,11
37626,22811,Bind,4435,2343,TERROR.NET,Rise Gaming,1,13,5
38327,22811,Ascent,4435,2343,TERROR.NET,Rise Gaming,1,13,9
37938,23012,Haven,3545,4603,CLG Red,GX3,1,13,5
37939,23012,Icebox,3545,4603,CLG Red,GX3,1,13,7
37935,23011,Breeze,3548,7,TSM X,Dignitas ,1,13,10
37936,23011,Ascent,3548,7,TSM X,Dignitas ,2,8,13
37937,23011,Split,3548,7,TSM X,Dignitas ,2,9,13
37920,23006,Icebox,4837,3545,Shopify Rebellion,CLG Red,1,13,9
37921,23006,Split,4837,3545,Shopify Rebellion,CLG Red,2,6,13
37922,23006,Bind,4837,3545,Shopify Rebellion,CLG Red,1,14,12
38259,23214,Ascent,1485,4993,Aricat Esport,FW Esports,1,13,1
38260,23214,Icebox,1485,4993,Aricat Esport,FW Esports,2,10,13
38261,23214,Haven,1485,4993,Aricat Esport,FW Esports,1,13,5
37021,22312,Split,624,1700,Paper Rex,XcN Gaming,2,5,13
37022,22312,Icebox,624,1700,Paper Rex,XcN Gaming,1,13,5
37023,22312,Bind,624,1700,Paper Rex,XcN Gaming,1,13,0
38380,23324,Haven,4963,4036,PEACE,Team Bliss,2,10,13
38381,23324,Breeze,4963,4036,PEACE,Team Bliss,1,14,12
38382,23324,Split,4963,4036,PEACE,Team Bliss,2,11,13
38335,23309,Haven,591,4997,Mindfreak,aaaa,2,8,13
38336,23309,Ascent,591,4997,Mindfreak,aaaa,1,13,11
38337,23309,Bind,591,4997,Mindfreak,aaaa,1,13,10
38338,23310,Haven,4074,1323,Orgless,Nebula,1,13,11
38339,23310,Split,4074,1323,Orgless,Nebula,2,5,13
38340,23310,Icebox,4074,1323,Orgless,Nebula,1,14,12
38341,23311,Haven,4963,4296,PEACE,Bizarre Gaming,1,13,2
38342,23311,Split,4963,4296,PEACE,Bizarre Gaming,1,13,4
38344,23312,Ascent,1405,4036,Shadownet,Team Bliss,1,13,9
38345,23312,Icebox,1405,4036,Shadownet,Team Bliss,2,10,13
38346,23312,Bind,1405,4036,Shadownet,Team Bliss,2,5,13
38347,23313,Ascent,3279,4998,Straight Outta The Zoo,Collateral eSports,1,13,2
38348,23313,Haven,3279,4998,Straight Outta The Zoo,Collateral eSports,1,13,9
37621,22810,Haven,2343,3290,Rise Gaming,Extenzy Gaming,1,13,10
37622,22810,Ascent,2343,3290,Rise Gaming,Extenzy Gaming,1,13,4
38274,23227,Bind,5316,4955,NOORG2.0,Predestinados,1,13,11
38275,23227,Ascent,5316,4955,NOORG2.0,Predestinados,2,5,13
38276,23227,Icebox,5316,4955,NOORG2.0,Predestinados,2,4,13
37618,22809,Bind,4435,4904,TERROR.NET,RevoadaVLR,1,13,7
37619,22809,Haven,4435,4904,TERROR.NET,RevoadaVLR,1,13,7
37914,23004,Haven,1267,4550,Cloud9 White ,NOTHING2LOSE,1,13,5
37915,23004,Ascent,1267,4550,Cloud9 White ,NOTHING2LOSE,1,13,1
37917,23005,Icebox,3548,4603,TSM X,GX3,1,13,10
37918,23005,Split,3548,4603,TSM X,GX3,1,13,8
38208,23188,Icebox,4982,2354,Velox,Movistar Optix,1,13,11
38209,23188,Ascent,4982,2354,Velox,Movistar Optix,1,13,9
38265,23224,Ascent,2343,4903,Rise Gaming,ROLO COMPRESSOR,1,14,12
38266,23224,Haven,2343,4903,Rise Gaming,ROLO COMPRESSOR,1,13,10
38262,23215,Bind,4278,2745,Intense Gaming,Exorcist.ESC,1,13,8
38263,23215,Breeze,4278,2745,Intense Gaming,Exorcist.ESC,2,9,13
38264,23215,Haven,4278,2745,Intense Gaming,Exorcist.ESC,1,13,10
38253,23212,Ascent,1485,4278,Aricat Esport,Intense Gaming,1,13,7
38254,23212,Haven,1485,4278,Aricat Esport,Intense Gaming,2,5,13
38255,23212,Icebox,1485,4278,Aricat Esport,Intense Gaming,1,13,7
37015,22308,Bind,624,3107,Paper Rex,Griffin E-Sports,1,13,2
38149,23122,Split,4900,4683,Remember Me,Invincible Gaming,1,13,11
38150,23122,Breeze,4900,4683,Remember Me,Invincible Gaming,2,12,14
38151,23122,Haven,4900,4683,Remember Me,Invincible Gaming,1,13,6
36428,21949,Icebox,918,3711,Global Esports,F1LS Esports,1,13,6
36429,21949,Haven,918,3711,Global Esports,F1LS Esports,1,13,5
36430,21949,Ascent,918,3711,Global Esports,F1LS Esports,1,13,3
38146,23121,Ascent,4466,4465,MAX Esports,DingFeng Gaming,1,13,9
38147,23121,Breeze,4466,4465,MAX Esports,DingFeng Gaming,1,13,6
37017,22310,Haven,1700,904,XcN Gaming,CBT Gaming,1,15,13
38247,23210,Ascent,2745,3510,Exorcist.ESC,fully,1,13,8
38248,23210,Bind,2745,3510,Exorcist.ESC,fully,1,13,12
37992,23031,Bind,2348,468,VIRTUOSO,Renegades,2,11,13
37993,23031,Icebox,2348,468,VIRTUOSO,Renegades,1,13,7
37994,23031,Breeze,2348,468,VIRTUOSO,Renegades,2,7,13
37986,23029,Ascent,2348,2377,VIRTUOSO,Brimstone Gaming,1,13,6
37987,23029,Bind,2348,2377,VIRTUOSO,Brimstone Gaming,1,13,4
37989,23030,Split,468,4672,Renegades,FPL-C,1,13,7
37990,23030,Icebox,468,4672,Renegades,FPL-C,2,11,13
37991,23030,Bind,468,4672,Renegades,FPL-C,1,13,1
37974,23025,Bind,4535,2348,Foxy,VIRTUOSO,1,13,8
37975,23025,Icebox,4535,2348,Foxy,VIRTUOSO,2,4,13
37976,23025,Ascent,4535,2348,Foxy,VIRTUOSO,2,6,13
37977,23026,Ascent,4647,2377,CoT,Brimstone Gaming,1,13,10
37978,23026,Bind,4647,2377,CoT,Brimstone Gaming,2,7,13
37979,23026,Haven,4647,2377,CoT,Brimstone Gaming,2,4,13
37980,23027,Split,468,4827,Renegades,Fortnite Fraggers,1,13,6
37981,23027,Bind,468,4827,Renegades,Fortnite Fraggers,1,13,8
36142,21700,Haven,4036,831,Team Bliss,McTeam,1,13,7
36143,21700,Split,4036,831,Team Bliss,McTeam,2,13,15
36144,21700,Icebox,4036,831,Team Bliss,McTeam,1,13,6
36145,21701,Haven,4693,4033,Villains Esports,Eshays,1,13,6
36146,21701,Icebox,4693,4033,Villains Esports,Eshays,2,1,13
36147,21701,Ascent,4693,4033,Villains Esports,Eshays,1,13,7
35991,21617,Haven,799,3714,Velocity Gaming,Samurai Esports,1,13,3
35992,21617,Bind,799,3714,Velocity Gaming,Samurai Esports,1,13,7
36457,21960,Bind,2354,4835,Movistar Optix,Rebirth Esports,2,7,13
36458,21960,Icebox,2354,4835,Movistar Optix,Rebirth Esports,1,13,11
36459,21960,Ascent,2354,4835,Movistar Optix,Rebirth Esports,2,12,13
37953,23018,Ascent,2348,4895,VIRTUOSO,Massive Physiques,1,13,6
37954,23018,Split,2348,4895,VIRTUOSO,Massive Physiques,2,4,13
37955,23018,Breeze,2348,4895,VIRTUOSO,Massive Physiques,1,13,4
37956,23019,Ascent,4647,4933,CoT,ARBIES,1,13,10
37957,23019,Icebox,4647,4933,CoT,ARBIES,1,13,5
37959,23020,Haven,2377,3337,Brimstone Gaming,Team Basilisk,1,13,7
37960,23020,Ascent,2377,3337,Brimstone Gaming,Team Basilisk,1,13,10
37962,23021,Haven,1615,468,Knights,Renegades,1,13,9
37963,23021,Bind,1615,468,Knights,Renegades,2,5,13
37964,23021,Split,1615,468,Knights,Renegades,2,6,13
37965,23022,Haven,4827,4917,Fortnite Fraggers,Take Flyte,1,14,12
37968,23023,Ascent,4672,4345,FPL-C,SoaR,1,13,11
37970,23023,Icebox,4672,4345,FPL-C,SoaR,1,13,7
37969,23023,Bind,4672,4345,FPL-C,SoaR,2,6,13
36454,21959,Icebox,361,719,Furious Gaming,Australs,2,5,13
36455,21959,Bind,361,719,Furious Gaming,Australs,1,13,11
36456,21959,Ascent,361,719,Furious Gaming,Australs,1,13,11
37857,22935,Haven,468,4789,Renegades,ex-Recon 5,1,13,9
37872,22951,Bind,4345,1669,SoaR,Able Esports,1,13,4
37892,22971,Haven,6422,4941,Resonate,Seeker,1,13,11
37875,22954,Icebox,2348,4917,VIRTUOSO,Take Flyte,1,13,10
37890,22969,Ascent,2377,6422,Brimstone Gaming,Resonate,1,13,8
37863,22941,Bind,4672,4849,FPL-C,Chariot,1,13,5
37868,22947,Ascent,4345,4481,SoaR,RAIJIN,1,13,5
37873,22952,Split,2348,4932,VIRTUOSO,ASI,1,13,4
37874,22953,Ascent,4917,4480,Take Flyte,Merry Men,1,16,14
37884,22963,Bind,4660,6462,Sbread Gaming,TradeLikePros,1,13,4
37888,22967,Ascent,2377,4941,Brimstone Gaming,Seeker,1,13,7
36971,22264,Bind,624,2532,Paper Rex,Louvre,1,13,10
36985,22278,Breeze,3107,2303,Griffin E-Sports,Lightning,1,13,6
36992,22285,Ascent,879,1919,Todak,Kingsmen,1,13,6
37013,22306,Haven,904,3546,CBT Gaming,KPC Computer Studio,1,13,2
36959,22252,Ascent,1485,2745,Aricat Esport,Exorcist.ESC,1,15,13
36961,22254,Ascent,2270,4155,Foxy Araikordai,GhostFamily E-Sports,1,13,7
36965,22258,Split,624,4914,Paper Rex,RunDownMid,1,13,2
36972,22265,Haven,4325,4860,CERBERUS Esports,DOMINUS,1,13,3
36979,22272,Icebox,3107,4864,Griffin E-Sports,OBSRV,1,13,4
36981,22274,Ascent,2303,4867,Lightning,Last Minute,1,13,1
36988,22281,Icebox,1919,4879,Kingsmen,Boss Gold,1,14,12
36993,22286,Haven,3652,3410,Morph Impact,The Mafias EAID,1,13,8
36995,22288,Icebox,1700,4076,XcN Gaming,ex-Reveur/Team Phenix,1,13,9
37002,22295,Bind,4855,3136,Zeal Esports,Oasis Gaming,1,13,8
36139,21699,Bind,1323,1405,Nebula,Shadownet,1,13,8
36140,21699,Icebox,1323,1405,Nebula,Shadownet,1,13,9
37789,22875,Split,3545,3578,CLG Red,Man I Love Fwogs,1,13,7
37790,22875,Breeze,3545,3578,CLG Red,Man I Love Fwogs,1,13,3
37783,22873,Icebox,4603,4548,GX3,Serenity Purple,1,13,5
37784,22873,Haven,4603,4548,GX3,Serenity Purple,1,13,3
35728,21442,Bind,3342,4826,Gamelanders Purple,B4 Angels,1,13,4
35729,21442,Haven,3342,4826,Gamelanders Purple,B4 Angels,2,11,13
35730,21442,Split,3342,4826,Gamelanders Purple,B4 Angels,1,13,10
37851,21442,Breeze,3342,4826,Gamelanders Purple,B4 Angels,2,12,14
37852,21442,Icebox,3342,4826,Gamelanders Purple,B4 Angels,1,13,10
37777,22871,Icebox,3578,4923,Man I Love Fwogs,Team X,2,12,14
37778,22871,Bind,3578,4923,Man I Love Fwogs,Team X,1,13,7
37779,22871,Split,3578,4923,Man I Love Fwogs,Team X,1,13,11
37723,22847,Split,3548,4603,TSM X,GX3,2,7,13
37724,22847,Icebox,3548,4603,TSM X,GX3,1,13,8
37725,22847,Ascent,3548,4603,TSM X,GX3,1,13,7
37729,22849,Bind,3545,4607,CLG Red,Just Breathe,1,13,4
37730,22849,Split,3545,4607,CLG Red,Just Breathe,2,8,13
37731,22849,Icebox,3545,4607,CLG Red,Just Breathe,2,8,13
37732,22850,Split,1267,4837,Cloud9 White ,Shopify Rebellion,2,7,13
37733,22850,Bind,1267,4837,Cloud9 White ,Shopify Rebellion,1,13,4
37734,22850,Ascent,1267,4837,Cloud9 White ,Shopify Rebellion,1,13,5
37747,22855,Haven,4475,4560,Gen.G Black,Unbind Crouch,2,8,13
37748,22855,Bind,4475,4560,Gen.G Black,Unbind Crouch,1,13,11
37749,22855,Icebox,4475,4560,Gen.G Black,Unbind Crouch,1,13,8
37753,22857,Split,3578,4920,Man I Love Fwogs,Moon Raccoons Black,1,13,10
37754,22857,Haven,3578,4920,Man I Love Fwogs,Moon Raccoons Black,1,13,3
37201,22484,Haven,4670,576,WiLD MultiGaming,iPon Esport,1,13,10
37202,22484,Bind,4670,576,WiLD MultiGaming,iPon Esport,2,7,13
37203,22484,Ascent,4670,576,WiLD MultiGaming,iPon Esport,2,8,13
37204,22484,Split,4670,576,WiLD MultiGaming,iPon Esport,1,13,10
37205,22484,Icebox,4670,576,WiLD MultiGaming,iPon Esport,1,13,9
37822,22891,Haven,2897,3994,FOXNGAME Esports,Team BELEAGUERS,1,13,5
37823,22891,Ascent,2897,3994,FOXNGAME Esports,Team BELEAGUERS,1,14,12
37825,22892,Bind,4928,2908,OtherSide Blue,Thunderbolts Gaming,2,9,13
37826,22892,Split,4928,2908,OtherSide Blue,Thunderbolts Gaming,1,13,5
37827,22892,Ascent,4928,2908,OtherSide Blue,Thunderbolts Gaming,2,4,13
36425,21948,Split,3711,3714,F1LS Esports,Samurai Esports,2,10,13
36427,21948,Bind,3711,3714,F1LS Esports,Samurai Esports,1,13,8
36426,21948,Haven,3711,3714,F1LS Esports,Samurai Esports,1,13,8
35725,21441,Ascent,4826,4401,B4 Angels,Stars Horizon Fem,1,13,6
35726,21441,Breeze,4826,4401,B4 Angels,Stars Horizon Fem,1,13,4
37681,22833,Haven,7,4926,Dignitas ,100emoji,1,13,4
37682,22833,Bind,7,4926,Dignitas ,100emoji,1,13,3
37693,22837,Split,1267,4924,Cloud9 White ,24Haven,1,13,3
37694,22837,Haven,1267,4924,Cloud9 White ,24Haven,1,13,1
35722,21440,Icebox,4401,3340,Stars Horizon Fem,Liberty Female,2,5,13
35723,21440,Ascent,4401,3340,Stars Horizon Fem,Liberty Female,1,13,11
35724,21440,Haven,4401,3340,Stars Horizon Fem,Liberty Female,1,14,12
37612,22807,Ascent,682,4642,Gambit Esports,EXEN Esports,1,13,4
37613,22807,Icebox,682,4642,Gambit Esports,EXEN Esports,1,13,11
37615,22808,Haven,2499,4579,Movistar Riders,WICKED,1,13,4
37616,22808,Split,2499,4579,Movistar Riders,WICKED,1,13,2
37608,22803,Icebox,682,4669,Gambit Esports,Digital Athletics,1,13,7
37611,22806,Bind,4579,3362,WICKED,Dark Tigers,1,13,7
35926,21596,Haven,799,918,Velocity Gaming,Global Esports,1,13,2
35927,21596,Ascent,799,918,Velocity Gaming,Global Esports,2,11,13
35928,21596,Split,799,918,Velocity Gaming,Global Esports,2,7,13
37606,21609,Bind,4680,3714,T69,Samurai Esports,2,11,13
37607,21609,Split,4680,3714,T69,Samurai Esports,1,13,7
35967,21609,Haven,4680,3714,T69,Samurai Esports,2,7,13
36422,21947,Bind,3714,4680,Samurai Esports,T69,1,13,4
36423,21947,Haven,3714,4680,Samurai Esports,T69,1,13,6
37603,22749,Ascent,2029,3652,WAY Esports,Morph Impact,2,16,18
37604,22749,Haven,2029,3652,WAY Esports,Morph Impact,1,14,12
37605,22749,Split,2029,3652,WAY Esports,Morph Impact,2,8,13
37541,22682,Bind,243,2406,Gamelanders Blue,FURIA,2,4,13
37542,22682,Icebox,243,2406,Gamelanders Blue,FURIA,1,13,10
37543,22682,Split,243,2406,Gamelanders Blue,FURIA,1,16,14
37534,22674,Haven,4321,4904,EndGame,RevoadaVLR,2,7,13
37535,22674,Icebox,4321,4904,EndGame,RevoadaVLR,1,13,10
37536,22674,Split,4321,4904,EndGame,RevoadaVLR,2,10,13
35719,21439,Ascent,3340,4664,Liberty Female,Griffos Starfire,1,13,8
35720,21439,Icebox,3340,4664,Liberty Female,Griffos Starfire,1,13,5
37531,22673,Haven,3290,695,Extenzy Gaming,HIGHPOWER,1,13,10
37532,22673,Icebox,3290,695,Extenzy Gaming,HIGHPOWER,1,13,7
37575,22713,Haven,2428,4435,SLICK,TERROR.NET,1,13,11
37576,22713,Ascent,2428,4435,SLICK,TERROR.NET,2,7,13
37577,22713,Split,2428,4435,SLICK,TERROR.NET,2,7,13
35716,21438,Bind,3676,4401,Keyd Stars Athenas,Stars Horizon Fem,1,13,8
35717,21438,Ascent,3676,4401,Keyd Stars Athenas,Stars Horizon Fem,2,13,15
35718,21438,Haven,3676,4401,Keyd Stars Athenas,Stars Horizon Fem,2,9,13
36934,22209,Bind,3531,4527,Acend,SUPRMODE Gaming,1,13,3
36935,22209,Haven,3531,4527,Acend,SUPRMODE Gaming,1,13,6
37586,22734,Split,3652,4892,Morph Impact,Dewa VVV,2,7,13
37587,22734,Icebox,3652,4892,Morph Impact,Dewa VVV,1,13,10
37588,22734,Ascent,3652,4892,Morph Impact,Dewa VVV,1,13,11
35959,21607,Bind,4680,1146,T69,Godlike Esports,1,13,7
35960,21607,Ascent,4680,1146,T69,Godlike Esports,2,12,14
35961,21607,Haven,4680,1146,T69,Godlike Esports,1,13,11
35923,21595,Bind,918,2917,Global Esports,Enigma Gaming,2,10,13
35924,21595,Haven,918,2917,Global Esports,Enigma Gaming,1,13,8
35925,21595,Ascent,918,2917,Global Esports,Enigma Gaming,1,13,6
37540,22678,Haven,2343,4321,Rise Gaming,EndGame,1,13,8
37537,22675,Bind,2343,4913,Rise Gaming,DETONA Gaming,1,13,8
37547,22684,Haven,4894,4435,Keyd Stars,TERROR.NET,1,13,10
37548,22684,Split,4894,4435,Keyd Stars,TERROR.NET,2,11,13
37549,22684,Bind,4894,4435,Keyd Stars,TERROR.NET,2,7,13
36677,22063,Ascent,6267,1453,One Breath Gaming,OtherSide,1,16,14
36678,22063,Icebox,6267,1453,One Breath Gaming,OtherSide,1,14,12
36392,21900,Ascent,6460,4568,LDN UTD,M4LIK,1,13,8
36390,21898,Breeze,3283,2373,The Goose House,Rix.GG Thunder,1,13,10
36674,22062,Bind,4686,4779,Fire Flux Esports,KASTIRALIS,1,13,3
36675,22062,Split,4686,4779,Fire Flux Esports,KASTIRALIS,1,13,8
36928,22207,Bind,3531,2304,Acend,Giants Gaming,1,13,10
36929,22207,Icebox,3531,2304,Acend,Giants Gaming,1,13,4
37395,22582,Ascent,1110,4893,Alter Ego,Cynical,1,13,11
37396,22582,Split,1110,4893,Alter Ego,Cynical,1,15,13
37557,22690,Icebox,3717,4890,Galaxy Racer,No Org,1,13,11
35920,21594,Haven,799,4680,Velocity Gaming,T69,1,13,6
35921,21594,Split,799,4680,Velocity Gaming,T69,1,13,9
35953,21605,Ascent,1146,4733,Godlike Esports,True Rippers,1,13,9
35954,21605,Icebox,1146,4733,Godlike Esports,True Rippers,1,13,11
36727,22115,Split,4435,719,TERROR.NET,Australs,2,8,13
36728,22115,Ascent,4435,719,TERROR.NET,Australs,1,13,10
36729,22115,Breeze,4435,719,TERROR.NET,Australs,1,13,6
37524,22643,Haven,4904,4049,RevoadaVLR,Kikados da Galaxy Carrots,1,13,10
37525,22643,Split,4904,4049,RevoadaVLR,Kikados da Galaxy Carrots,1,13,8
36388,21896,Ascent,4663,2373,TENSTAR,Rix.GG Thunder,1,13,5
36387,21895,Ascent,6460,4709,LDN UTD,Funee Monkee,1,13,9
36668,22060,Haven,2100,3114,GMT Esports,IVY,1,13,6
36669,22060,Icebox,2100,3114,GMT Esports,IVY,1,13,9
37380,22575,Ascent,1110,3641,Alter Ego,Art of Throwing,1,13,6
37517,22575,Icebox,1110,3641,Alter Ego,Art of Throwing,1,13,4
37069,22339,Bind,4050,623,FULL SENSE,Sharper Esport,1,13,4
37070,22339,Ascent,4050,623,FULL SENSE,Sharper Esport,1,13,8
37511,22631,Ascent,694,4891,Bren Esports,SV Empire,1,13,11
35956,21606,Ascent,3714,2913,Samurai Esports,TempesT,1,13,8
35957,21606,Haven,3714,2913,Samurai Esports,TempesT,1,13,8
37510,22630,Haven,3718,4150,SunSparks,South Built Esports,1,13,9
37377,22574,Haven,3652,2032,Morph Impact,ONIC G,1,13,8
37378,22574,Bind,3652,2032,Morph Impact,ONIC G,2,6,13
37379,22574,Ascent,3652,2032,Morph Impact,ONIC G,2,5,13
37508,22628,Haven,694,4890,Bren Esports,No Org,1,13,4
37194,22441,Haven,1120,907,EDward Gaming,Suning Gaming,2,7,13
37195,22441,Ascent,1120,907,EDward Gaming,Suning Gaming,1,14,12
37196,22441,Bind,1120,907,EDward Gaming,Suning Gaming,1,13,9
37197,22441,Icebox,1120,907,EDward Gaming,Suning Gaming,2,11,13
37198,22441,Split,1120,907,EDward Gaming,Suning Gaming,2,5,13
34938,19807,Ascent,2350,468,Soniqs,Renegades,1,13,9
34939,19807,Split,2350,468,Soniqs,Renegades,1,13,5
34932,19805,Breeze,2350,2348,Soniqs,VIRTUOSO,2,4,13
34933,19805,Split,2350,2348,Soniqs,VIRTUOSO,1,13,5
34934,19805,Icebox,2350,2348,Soniqs,VIRTUOSO,1,13,2
34935,19806,Bind,468,2291,Renegades,Ghost Gaming,2,9,13
34936,19806,Haven,468,2291,Renegades,Ghost Gaming,1,13,4
34937,19806,Split,468,2291,Renegades,Ghost Gaming,1,13,11
34923,19802,Breeze,2348,4688,VIRTUOSO,Fenrir,1,13,9
34924,19802,Ascent,2348,4688,VIRTUOSO,Fenrir,1,13,7
36919,22204,Ascent,2304,2499,Giants Gaming,Movistar Riders,1,13,7
36920,22204,Split,2304,2499,Giants Gaming,Movistar Riders,2,12,14
36921,22204,Icebox,2304,2499,Giants Gaming,Movistar Riders,1,13,5
36916,22203,Haven,3531,2726,Acend,DeftFox,1,13,7
36917,22203,Bind,3531,2726,Acend,DeftFox,1,13,6
37063,22337,Bind,4050,4537,FULL SENSE,Renatus Black,1,13,9
37064,22337,Split,4050,4537,FULL SENSE,Renatus Black,1,13,6
37191,22440,Ascent,905,907,KaiXin Esports,Suning Gaming,2,10,13
37192,22440,Bind,905,907,KaiXin Esports,Suning Gaming,1,13,11
37193,22440,Split,905,907,KaiXin Esports,Suning Gaming,2,9,13
37188,22439,Bind,907,1224,Suning Gaming,Team Weibo,1,13,10
37189,22439,Split,907,1224,Suning Gaming,Team Weibo,2,12,14
37190,22439,Ascent,907,1224,Suning Gaming,Team Weibo,1,13,3
34905,19796,Ascent,4688,3337,Fenrir,Team Basilisk,1,14,12
34906,19796,Haven,4688,3337,Fenrir,Team Basilisk,2,9,13
34907,19796,Bind,4688,3337,Fenrir,Team Basilisk,1,13,5
34908,19797,Icebox,468,4532,Renegades,ValorsGG,2,11,13
34909,19797,Bind,468,4532,Renegades,ValorsGG,1,13,7
34910,19797,Breeze,468,4532,Renegades,ValorsGG,1,13,10
34917,19800,Breeze,2377,4660,Brimstone Gaming,Sbread Gaming,2,10,13
34918,19800,Split,2377,4660,Brimstone Gaming,Sbread Gaming,1,13,1
34919,19800,Haven,2377,4660,Brimstone Gaming,Sbread Gaming,2,7,13
34896,19793,Haven,2350,6422,Soniqs,Resonate,1,13,6
34897,19793,Split,2350,6422,Soniqs,Resonate,1,13,5
37107,22379,Bind,468,6422,Renegades,Resonate,1,13,6
37122,22394,Ascent,4345,4388,SoaR,Cosmic Divide,1,13,8
37127,22399,Ascent,3765,4827,OOKERS,Fortnite Fraggers,1,14,12
37100,22372,Icebox,2350,4887,Soniqs,HitReg,1,13,1
37105,22377,Bind,468,4587,Renegades,Spectral Esports Blue,1,13,4
37115,22387,Icebox,4672,4443,FPL-C,Party Stool,1,13,3
37120,22392,Ascent,4345,4479,SoaR,La Familia,1,13,5
37125,22397,Ascent,3765,4843,OOKERS,Hysteria,1,13,9
37130,22402,Haven,3337,4889,Team Basilisk,MishMash Gaming,1,13,6
37057,22335,Ascent,1485,4153,Aricat Esport,JG.JIANG,1,13,8
37058,22335,Haven,1485,4153,Aricat Esport,JG.JIANG,1,13,8
37060,22336,Split,623,989,Sharper Esport,LYNX TH,1,13,10
37061,22336,Ascent,623,989,Sharper Esport,LYNX TH,1,13,9
35944,21602,Ascent,4733,4730,True Rippers,QQQ,2,11,13
35945,21602,Haven,4733,4730,True Rippers,QQQ,1,13,9
35946,21602,Split,4733,4730,True Rippers,QQQ,1,13,10
37051,22333,Ascent,4050,2745,FULL SENSE,Exorcist.ESC,1,13,7
37052,22333,Bind,4050,2745,FULL SENSE,Exorcist.ESC,1,13,2
36955,22250,Haven,1224,4460,Team Weibo,Number One Player,1,13,8
36956,22250,Split,1224,4460,Team Weibo,Number One Player,2,10,13
36957,22250,Ascent,1224,4460,Team Weibo,Number One Player,1,13,2
36952,22249,Ascent,4462,907,NTER,Suning Gaming,2,3,13
36953,22249,Split,4462,907,NTER,Suning Gaming,1,13,9
36954,22249,Icebox,4462,907,NTER,Suning Gaming,2,4,13
35917,21593,Ascent,918,4733,Global Esports,True Rippers,1,13,4
35918,21593,Icebox,918,4733,Global Esports,True Rippers,1,13,6
37097,22365,Haven,905,1120,KaiXin Esports,EDward Gaming,2,2,13
37098,22365,Ascent,905,1120,KaiXin Esports,EDward Gaming,1,13,10
37099,22365,Bind,905,1120,KaiXin Esports,EDward Gaming,2,1,13
35023,20493,Icebox,2350,3187,Soniqs,Kooky Koalas ,2,6,13
35024,20493,Haven,2350,3187,Soniqs,Kooky Koalas ,1,13,6
35025,20493,Bind,2350,3187,Soniqs,Kooky Koalas ,2,9,13
35022,20492,Icebox,4436,3187,Take Flyte,Kooky Koalas ,1,18,16
36716,20492,Haven,4436,3187,Take Flyte,Kooky Koalas ,2,7,13
36717,20492,Ascent,4436,3187,Take Flyte,Kooky Koalas ,2,9,13
35021,20491,Haven,2350,3944,Soniqs,Teal Seam,1,13,5
36714,20491,Breeze,2350,3944,Soniqs,Teal Seam,1,13,9
35701,21433,Icebox,3342,3676,Gamelanders Purple,Keyd Stars Athenas,2,8,13
35702,21433,Haven,3342,3676,Gamelanders Purple,Keyd Stars Athenas,1,13,5
35703,21433,Bind,3342,3676,Gamelanders Purple,Keyd Stars Athenas,1,13,9
36385,21893,Haven,4663,3283,TENSTAR,The Goose House,1,13,7
35018,20488,Breeze,4688,3944,Fenrir,Teal Seam,1,13,11
36708,20488,Ascent,4688,3944,Fenrir,Teal Seam,2,16,18
36709,20488,Icebox,4688,3944,Fenrir,Teal Seam,2,5,13
35020,20490,Split,3187,3765,Kooky Koalas ,OOKERS,2,11,13
36712,20490,Bind,3187,3765,Kooky Koalas ,OOKERS,1,13,5
36713,20490,Ascent,3187,3765,Kooky Koalas ,OOKERS,1,13,8
36383,21891,Ascent,6460,4406,LDN UTD,Duck Gaming,1,13,11
36613,22013,Split,2408,4670,HEET,WiLD MultiGaming,1,14,12
36614,22013,Haven,2408,4670,HEET,WiLD MultiGaming,1,14,12
36382,21890,Icebox,4568,4709,M4LIK,Funee Monkee,1,13,2
36616,22014,Ascent,576,2026,iPon Esport,Arbalest,1,13,2
36617,22014,Icebox,576,2026,iPon Esport,Arbalest,1,13,6
32011,17365,Haven,472,3114,BIG,IVY,1,13,11
32012,17365,Ascent,472,3114,BIG,IVY,1,13,8
32013,17365,Bind,472,3114,BIG,IVY,1,13,7
36663,22055,Ascent,799,918,Velocity Gaming,Global Esports,2,2,13
36664,22055,Icebox,799,918,Velocity Gaming,Global Esports,1,13,3
36666,22055,Bind,799,918,Velocity Gaming,Global Esports,2,8,13
37050,22055,Haven,799,918,Velocity Gaming,Global Esports,2,6,13
35249,20680,Haven,1696,4468,Wildcard Gaming,McBTSMac,1,13,6
35250,20680,Split,1696,4468,Wildcard Gaming,McBTSMac,2,11,13
35251,20680,Icebox,1696,4468,Wildcard Gaming,McBTSMac,1,13,1
35012,20482,Split,3944,2348,Teal Seam,VIRTUOSO,2,7,13
36696,20482,Ascent,3944,2348,Teal Seam,VIRTUOSO,1,14,12
36697,20482,Breeze,3944,2348,Teal Seam,VIRTUOSO,1,13,8
35009,20479,Haven,2350,468,Soniqs,Renegades,1,13,6
