No,GameID,MatchID,Map,Team1ID,Team2ID,Team1,Team2,Winner,Team1_Eco,Team1_SemiEco,Team1_SemiBuy,Team1_FullBuy,Team1_TotalRounds,Team2_Eco,Team2_SemiEco,Team2_SemiBuy,Team2_FullBuy,Team2_TotalRounds
1218,57392,50623,Ascent,6381,6364,Valstars Gaming Female,Giants G4E,2,4.0,4.0,3.0,7.0,5,2.0,0.0,7.0,9.0,13
1219,57393,50623,Breeze,6381,6364,Valstars Gaming Female,Giants G4E,1,3.0,3.0,2.0,15.0,13,3.0,1.0,7.0,12.0,10
1220,57394,50624,Breeze,6024,6747,TENSTAR Nova,FTW Fade,1,3.0,0.0,3.0,9.0,13,3.0,3.0,5.0,4.0,2
1221,57395,50624,Haven,6024,6747,TENSTAR Nova,FTW Fade,1,4.0,0.0,5.0,8.0,13,4.0,2.0,4.0,7.0,4
1225,57327,50579,Fracture,6263,6295,Guild X,SMARACIS eSports Female,1,2.0,0.0,4.0,11.0,13,4.0,1.0,4.0,8.0,4
1226,57330,50582,Ascent,5470,6738,ChatBanned,5ynerG,1,3.0,1.0,1.0,13.0,13,3.0,1.0,9.0,5.0,5
1227,57331,50583,Split,6024,6079,TENSTAR Nova,Supermassive Blaze Female,1,3.0,0.0,8.0,15.0,14,3.0,2.0,4.0,17.0,12
1228,57334,50586,Icebox,6369,6346,Nebula ,ABB ASKI E-Spor WHITE,1,3.0,1.0,2.0,12.0,13,3.0,2.0,4.0,9.0,5
1229,57335,50587,Haven,6350,6739,Team Singularity Female,Socks up Nyx,1,3.0,1.0,3.0,14.0,13,3.0,1.0,8.0,9.0,8
1230,57336,50588,Haven,6748,5917,ANYWAY,vanished,1,2.0,2.0,6.0,13.0,13,4.0,2.0,2.0,15.0,10
1231,57337,50589,Bind,5467,6741,Oxxgen Esports,0 Training,1,2.0,0.0,4.0,9.0,13,4.0,3.0,0.0,8.0,2
1232,57340,50592,Ascent,6565,6735,BETA,The Panic Team,1,4.0,3.0,4.0,12.0,13,2.0,1.0,8.0,12.0,10
1233,57341,50593,Icebox,6575,6576,LAPFAP,Lithium,1,3.0,1.0,4.0,16.0,13,4.0,2.0,5.0,13.0,11
1235,57343,50595,Split,6749,6733,Fearless,Hayal Sahnesi Goddess,1,3.0,1.0,6.0,18.0,15,3.0,3.0,3.0,19.0,13
1236,57344,50596,Icebox,6577,6361,LUNÈ Girls Gaming,Aim from Kitchen,1,2.0,1.0,4.0,11.0,13,4.0,3.0,1.0,10.0,5
1237,57347,50599,Breeze,6747,6349,FTW Fade,Istanbul Wildcats Female,1,2.0,0.0,4.0,9.0,13,3.0,2.0,5.0,5.0,2
1238,57348,50600,Ascent,6742,6732,Redteam Esport,F4K Ladies,1,4.0,0.0,2.0,12.0,13,2.0,2.0,8.0,6.0,5
1240,57558,50740,Bind,6466,6469,Redragon,VCTRY Esports,1,3.0,2.0,4.0,23.0,17,4.0,1.0,3.0,24.0,15
1242,57303,50553,Haven,6295,6079,SMARACIS eSports Female,Supermassive Blaze Female,1,3.0,2.0,5.0,22.0,17,3.0,1.0,3.0,25.0,15
1243,57304,50554,Icebox,6362,6365,Fire Flux Esports Female,devils.one,1,2.0,1.0,3.0,10.0,13,3.0,3.0,4.0,6.0,3
1244,57307,50557,Haven,4415,6741,Rix.GG Lightning,0 Training,1,3.0,0.0,4.0,9.0,13,3.0,3.0,4.0,6.0,3
1245,57308,50558,Icebox,6370,5917,instalocked,vanished,1,2.0,0.0,5.0,13.0,13,3.0,3.0,2.0,12.0,7
1247,57313,50563,Bind,6745,6744,tba,Zillenials,1,2.0,0.0,4.0,9.0,13,3.0,2.0,4.0,6.0,2
1248,57314,50564,Bind,6346,6674,ABB ASKI E-Spor WHITE,Improve Female,1,4.0,1.0,3.0,20.0,15,2.0,1.0,7.0,18.0,13
1249,57315,50565,Breeze,6350,6576,Team Singularity Female,Lithium,1,3.0,0.0,3.0,11.0,13,3.0,5.0,1.0,8.0,4
1250,57316,50566,Split,6574,6735,HEET RED,The Panic Team,1,3.0,2.0,3.0,13.0,13,3.0,1.0,5.0,12.0,8
1251,57317,50567,Bind,6381,6747,Valstars Gaming Female,FTW Fade,1,3.0,0.0,3.0,15.0,13,3.0,4.0,2.0,12.0,8
1252,57318,50569,Split,6748,6740,ANYWAY,Palinka,1,2.0,0.0,4.0,10.0,13,4.0,1.0,5.0,6.0,3
1253,57320,50571,Split,6575,6367,LAPFAP,OtherSide Rouge,1,3.0,1.0,5.0,13.0,13,3.0,3.0,3.0,13.0,9
1254,57321,50572,Bind,6734,6732,MAFIOZI,F4K Ladies,1,4.0,0.0,2.0,15.0,13,2.0,3.0,8.0,8.0,8
1255,57253,50479,Ascent,5470,6530,ChatBanned,G2 Gozen,1,2.0,1.0,5.0,11.0,13,4.0,3.0,1.0,11.0,6
1256,57254,50480,Bind,6295,6741,SMARACIS eSports Female,0 Training,1,3.0,1.0,3.0,15.0,13,3.0,1.0,7.0,11.0,9
1257,57258,50484,Ascent,6362,6674,Fire Flux Esports Female,Improve Female,1,2.0,1.0,3.0,10.0,13,4.0,3.0,1.0,8.0,3
1259,57260,50486,Split,5467,6747,Oxxgen Esports,FTW Fade,1,2.0,0.0,4.0,9.0,13,4.0,3.0,0.0,8.0,2
1260,57286,50497,Haven,6210,6739,Futbolist Female,Socks up Nyx,1,3.0,1.0,3.0,14.0,13,3.0,3.0,4.0,11.0,8
1261,57287,50498,Ascent,6370,6740,instalocked,Palinka,1,3.0,0.0,2.0,13.0,13,4.0,2.0,5.0,7.0,5
1262,57289,50500,Ascent,6565,6736,BETA,Sequenz,1,2.0,0.0,7.0,8.0,13,5.0,1.0,2.0,9.0,4
1263,57290,50501,Haven,6364,6732,Giants G4E,F4K Ladies,1,3.0,0.0,2.0,10.0,13,2.0,3.0,5.0,5.0,2
1264,57293,50504,Haven,6574,6361,HEET RED,Aim from Kitchen,1,3.0,0.0,2.0,12.0,13,4.0,2.0,4.0,7.0,4
1265,57294,50505,Bind,6749,5472,Fearless,Peeposhy,1,2.0,0.0,4.0,12.0,13,4.0,1.0,4.0,9.0,5
1266,57296,50507,Fracture,6733,6349,Hayal Sahnesi Goddess,Istanbul Wildcats Female,1,2.0,2.0,7.0,9.0,13,4.0,0.0,2.0,14.0,7
1267,57297,50508,Ascent,6742,6588,Redteam Esport,WLGaming Esports,1,4.0,1.0,5.0,12.0,13,2.0,2.0,8.0,10.0,9
1268,56882,49916,Bind,6714,6718,Team SGD,Huat Zai,2,3.0,3.0,4.0,4.0,1,2.0,0.0,3.0,9.0,13
1269,56883,49916,Icebox,6714,6718,Team SGD,Huat Zai,1,4.0,1.0,6.0,12.0,13,3.0,2.0,6.0,12.0,10
1270,56884,49916,Split,6714,6718,Team SGD,Huat Zai,1,3.0,2.0,4.0,12.0,13,3.0,2.0,4.0,12.0,8
1271,56256,49381,Ascent,5038,6651,YFP Gaming,ex-Limit,1,2.0,0.0,4.0,10.0,13,3.0,5.0,3.0,5.0,3
1272,56257,49381,Icebox,5038,6651,YFP Gaming,ex-Limit,1,3.0,0.0,3.0,11.0,13,3.0,0.0,4.0,10.0,4
1273,56361,49416,Icebox,6164,4075,Radiance,T1 Academy,1,3.0,0.0,1.0,14.0,13,3.0,3.0,3.0,9.0,5
1274,56362,49416,Fracture,6164,4075,Radiance,T1 Academy,2,3.0,2.0,6.0,12.0,10,3.0,1.0,4.0,15.0,13
1275,56363,49416,Ascent,6164,4075,Radiance,T1 Academy,2,4.0,2.0,1.0,16.0,10,2.0,3.0,7.0,11.0,13
1276,56436,49441,Ascent,4940,3337,Pioneers,Team Basilisk,1,3.0,1.0,3.0,12.0,13,3.0,3.0,6.0,7.0,6
1277,56437,49441,Haven,4940,3337,Pioneers,Team Basilisk,1,2.0,1.0,2.0,9.0,13,3.0,2.0,5.0,4.0,1
1278,56301,49396,Bind,470,6704,Complexity,Burton n Friends,2,4.0,2.0,3.0,14.0,10,3.0,3.0,3.0,14.0,13
1279,56302,49396,Icebox,470,6704,Complexity,Burton n Friends,1,2.0,0.0,4.0,10.0,13,4.0,1.0,4.0,7.0,3
1280,56303,49396,Split,470,6704,Complexity,Burton n Friends,1,2.0,0.0,6.0,9.0,13,4.0,3.0,3.0,7.0,4
1281,56316,49401,Breeze,6148,6422,Project A,Resonate,1,2.0,0.0,3.0,10.0,13,2.0,3.0,5.0,5.0,2
1282,56317,49401,Ascent,6148,6422,Project A,Resonate,1,2.0,0.0,6.0,9.0,13,5.0,2.0,3.0,7.0,4
1288,56451,49446,Icebox,4388,6592,Cosmic Divide,BIG BOY'S CLUB,1,2.0,3.0,4.0,15.0,13,2.0,3.0,6.0,13.0,11
1289,56452,49446,Bind,4388,6592,Cosmic Divide,BIG BOY'S CLUB,1,2.0,1.0,7.0,14.0,13,3.0,2.0,5.0,14.0,11
1290,56271,49386,Split,6045,6679,Lenny Time,Disciples ,1,3.0,1.0,4.0,15.0,13,3.0,3.0,7.0,10.0,10
1291,56272,49386,Haven,6045,6679,Lenny Time,Disciples ,1,4.0,0.0,2.0,12.0,13,3.0,2.0,6.0,7.0,5
1292,56331,49406,Ascent,6419,3748,Elysium,Team Reckaroo,1,3.0,2.0,3.0,15.0,13,3.0,1.0,5.0,14.0,10
1293,56332,49406,Bind,6419,3748,Elysium,Team Reckaroo,1,3.0,1.0,2.0,14.0,13,3.0,2.0,5.0,10.0,7
1294,56466,49451,Icebox,1615,5832,Knights,Zero MarksMen Black,2,3.0,1.0,4.0,13.0,8,3.0,2.0,2.0,14.0,13
1295,56467,49451,Haven,1615,5832,Knights,Zero MarksMen Black,1,4.0,1.0,2.0,13.0,13,3.0,2.0,4.0,11.0,7
1296,56468,49451,Ascent,1615,5832,Knights,Zero MarksMen Black,1,2.0,1.0,7.0,9.0,13,3.0,2.0,5.0,9.0,6
1297,56286,49391,Breeze,5444,6653,Bait Academy,GunsForHire,1,2.0,0.0,5.0,11.0,13,4.0,1.0,3.0,10.0,5
1298,56287,49391,Icebox,5444,6653,Bait Academy,GunsForHire,1,2.0,0.0,6.0,9.0,13,3.0,2.0,2.0,10.0,4
1301,56253,49380,Icebox,6651,4924,ex-Limit,24Haven,1,2.0,0.0,3.0,9.0,13,3.0,2.0,3.0,6.0,1
1302,56254,49380,Ascent,6651,4924,ex-Limit,24Haven,1,3.0,0.0,2.0,12.0,13,4.0,1.0,5.0,7.0,4
1305,56283,49390,Bind,6653,4475,GunsForHire,Gen.G Black,1,3.0,0.0,2.0,10.0,13,2.0,2.0,6.0,5.0,2
1306,56284,49390,Haven,6653,4475,GunsForHire,Gen.G Black,1,2.0,1.0,4.0,12.0,13,4.0,3.0,3.0,9.0,6
1307,56298,49395,Bind,6704,3545,Burton n Friends,CLG Red,1,4.0,1.0,4.0,15.0,13,3.0,4.0,4.0,13.0,11
1308,56299,49395,Icebox,6704,3545,Burton n Friends,CLG Red,1,5.0,0.0,1.0,14.0,13,3.0,1.0,6.0,10.0,7
1309,56313,49400,Ascent,6422,7,Resonate,Dignitas ,1,2.0,2.0,3.0,14.0,13,3.0,2.0,7.0,9.0,8
1310,56314,49400,Haven,6422,7,Resonate,Dignitas ,1,3.0,0.0,4.0,15.0,13,3.0,3.0,4.0,12.0,9
1311,56328,49405,Ascent,3748,3548,Team Reckaroo,TSM X,1,2.0,0.0,6.0,11.0,13,5.0,0.0,5.0,9.0,6
1312,56329,49405,Icebox,3748,3548,Team Reckaroo,TSM X,1,2.0,2.0,5.0,11.0,13,4.0,2.0,1.0,13.0,7
1313,56343,49410,Haven,6683,4837,Peek Performance,Shopify Rebellion,1,4.0,1.0,2.0,17.0,13,2.0,2.0,8.0,12.0,11
1314,56344,49410,Fracture,6683,4837,Peek Performance,Shopify Rebellion,1,2.0,2.0,3.0,10.0,13,3.0,3.0,3.0,8.0,4
1315,56373,49420,Icebox,6703,5839,Project02,Time Out,1,3.0,0.0,6.0,12.0,13,3.0,2.0,3.0,13.0,8
1316,56374,49420,Haven,6703,5839,Project02,Time Out,2,3.0,1.0,5.0,13.0,9,3.0,2.0,3.0,14.0,13
1317,56375,49420,Ascent,6703,5839,Project02,Time Out,2,4.0,2.0,5.0,8.0,6,3.0,1.0,1.0,14.0,13
1318,56478,49455,Ascent,6678,6144,wasd fan club,The Mafia,2,3.0,3.0,5.0,12.0,10,3.0,2.0,3.0,15.0,13
1319,56479,49455,Breeze,6678,6144,wasd fan club,The Mafia,1,3.0,3.0,3.0,15.0,13,3.0,3.0,2.0,16.0,11
1320,56480,49455,Icebox,6678,6144,wasd fan club,The Mafia,2,3.0,2.0,5.0,12.0,9,2.0,2.0,4.0,14.0,13
1321,56983,49962,Icebox,472,2408,BIG,HEET,1,2.0,0.0,2.0,9.0,13,3.0,2.0,5.0,3.0,0
1322,56984,49962,Fracture,472,2408,BIG,HEET,2,4.0,2.0,5.0,8.0,6,2.0,2.0,4.0,11.0,13
1323,56985,49962,Ascent,472,2408,BIG,HEET,1,3.0,1.0,4.0,12.0,13,4.0,2.0,5.0,9.0,7
1324,57227,50443,Haven,6079,6744,Supermassive Blaze Female,Zillenials,1,2.0,0.0,5.0,9.0,13,3.0,2.0,4.0,7.0,3
1325,57228,50444,Breeze,6295,5467,SMARACIS eSports Female,Oxxgen Esports,1,3.0,2.0,3.0,22.0,16,3.0,3.0,5.0,19.0,14
1328,57232,50448,Ascent,6530,6024,G2 Gozen,TENSTAR Nova,1,4.0,2.0,3.0,15.0,13,4.0,2.0,5.0,13.0,11
1329,57234,50450,Split,6350,6574,Team Singularity Female,HEET RED,1,3.0,2.0,3.0,14.0,13,3.0,3.0,5.0,11.0,9
1330,57236,50452,Ascent,6371,6576,Zero Zone W,Lithium,1,2.0,0.0,4.0,9.0,13,3.0,4.0,2.0,6.0,2
1331,57239,50455,Icebox,6370,6743,instalocked,BWG,1,2.0,2.0,6.0,13.0,13,4.0,2.0,3.0,14.0,10
1332,57240,50456,Bind,6747,6346,FTW Fade,ABB ASKI E-Spor WHITE,1,5.0,3.0,2.0,16.0,14,3.0,2.0,5.0,16.0,12
1333,57241,50457,Bind,6745,5472,tba,Peeposhy,1,3.0,1.0,5.0,10.0,13,4.0,0.0,6.0,9.0,6
1334,57242,50458,Icebox,6738,6735,5ynerG,The Panic Team,1,4.0,0.0,1.0,16.0,13,2.0,1.0,9.0,9.0,8
1335,57243,50459,Bind,6381,6570,Valstars Gaming Female,Daycare,1,3.0,0.0,2.0,14.0,13,3.0,2.0,6.0,8.0,6
1336,57244,50460,Bind,6369,6733,Nebula ,Hayal Sahnesi Goddess,1,2.0,0.0,4.0,10.0,13,4.0,1.0,6.0,5.0,3
1337,57245,50461,Bind,6674,6349,Improve Female,Istanbul Wildcats Female,1,3.0,1.0,3.0,14.0,13,3.0,1.0,7.0,10.0,8
1338,57247,50463,Haven,6749,6734,Fearless,MAFIOZI,1,2.0,1.0,5.0,13.0,13,4.0,2.0,5.0,10.0,8
1339,57249,50465,Ascent,6736,6588,Sequenz,WLGaming Esports,1,3.0,1.0,3.0,16.0,13,3.0,3.0,5.0,12.0,10
1340,55514,48076,Bind,5941,3676,Stars Horizon Vênus,Keyd Stars Athenas,1,4.0,2.0,1.0,17.0,13,2.0,2.0,6.0,14.0,11
1341,55515,48076,Fracture,5941,3676,Stars Horizon Vênus,Keyd Stars Athenas,1,2.0,0.0,5.0,11.0,13,4.0,2.0,3.0,9.0,5
1342,57202,50418,Icebox,6748,6747,ANYWAY,FTW Fade,1,3.0,3.0,3.0,12.0,13,3.0,2.0,5.0,11.0,8
1343,57204,50420,Bind,6530,6381,G2 Gozen,Valstars Gaming Female,1,3.0,2.0,2.0,14.0,13,2.0,2.0,5.0,12.0,8
1344,57205,50421,Ascent,5470,6574,ChatBanned,HEET RED,1,3.0,0.0,2.0,14.0,13,3.0,3.0,4.0,9.0,6
1345,57206,50422,Haven,6079,6743,Supermassive Blaze Female,BWG,1,2.0,0.0,4.0,9.0,13,3.0,3.0,5.0,4.0,2
1346,57207,50423,Icebox,6295,6739,SMARACIS eSports Female,Socks up Nyx,1,3.0,1.0,2.0,11.0,13,3.0,1.0,5.0,8.0,4
1347,57210,50426,Ascent,6210,6738,Futbolist Female,5ynerG,1,3.0,3.0,3.0,15.0,13,3.0,2.0,4.0,15.0,11
1348,57212,50428,Icebox,5467,4415,Oxxgen Esports,Rix.GG Lightning,1,4.0,1.0,0.0,17.0,13,3.0,2.0,7.0,10.0,9
1349,57213,50429,Haven,6263,5472,Guild X,Peeposhy,1,3.0,0.0,3.0,10.0,13,3.0,2.0,5.0,6.0,3
1350,57214,50430,Icebox,6365,6565,devils.one,BETA,1,2.0,0.0,4.0,10.0,13,5.0,0.0,5.0,6.0,3
1351,57216,50432,Ascent,6362,6588,Fire Flux Esports Female,WLGaming Esports,1,2.0,0.0,3.0,9.0,13,3.0,3.0,3.0,5.0,1
1353,57218,50434,Bind,6576,6736,Lithium,Sequenz,1,3.0,1.0,4.0,24.0,17,4.0,0.0,5.0,23.0,15
1354,57219,50435,Bind,6674,6361,Improve Female,Aim from Kitchen,1,3.0,0.0,3.0,15.0,13,3.0,2.0,5.0,11.0,8
1355,57221,50437,Bind,6740,6732,Palinka,F4K Ladies,1,4.0,2.0,3.0,13.0,13,2.0,1.0,7.0,12.0,9
1356,57224,50440,Icebox,6346,6373,ABB ASKI E-Spor WHITE,Merlyn Esports Shine,1,8.0,1.0,3.0,11.0,13,8.0,1.0,3.0,11.0,10
1357,56980,49961,Split,4915,3114,Natus Vincere,IVY,1,2.0,0.0,4.0,14.0,13,4.0,3.0,0.0,13.0,7
1358,56981,49961,Haven,4915,3114,Natus Vincere,IVY,2,3.0,1.0,7.0,10.0,8,3.0,1.0,5.0,12.0,13
1359,56982,49961,Icebox,4915,3114,Natus Vincere,IVY,2,3.0,1.0,6.0,13.0,10,3.0,1.0,8.0,11.0,13
1361,57178,50392,Bind,5467,6369,Oxxgen Esports,Nebula ,1,4.0,0.0,1.0,13.0,13,2.0,3.0,5.0,8.0,5
1363,57181,50395,Icebox,5470,6373,ChatBanned,Merlyn Esports Shine,1,2.0,0.0,3.0,9.0,13,4.0,2.0,3.0,5.0,1
1364,57182,50396,Split,6263,6370,Guild X,instalocked,1,2.0,0.0,5.0,11.0,13,4.0,2.0,3.0,9.0,5
1365,57183,50397,Haven,4415,6745,Rix.GG Lightning,tba,1,3.0,2.0,4.0,14.0,13,4.0,1.0,6.0,12.0,10
1366,57184,50398,Haven,6381,6749,Valstars Gaming Female,Fearless,1,2.0,0.0,6.0,11.0,13,4.0,2.0,2.0,11.0,6
1367,57185,50399,Haven,6295,6732,SMARACIS eSports Female,F4K Ladies,1,2.0,0.0,4.0,9.0,13,4.0,1.0,5.0,5.0,2
1368,57186,50400,Ascent,6210,6734,Futbolist Female,MAFIOZI,1,2.0,1.0,4.0,10.0,13,3.0,4.0,1.0,9.0,4
1369,57187,50401,Breeze,6364,6735,Giants G4E,The Panic Team,1,2.0,0.0,5.0,8.0,13,4.0,1.0,4.0,6.0,2
1370,57188,50402,Icebox,5472,6565,Peeposhy,BETA,1,3.0,1.0,2.0,18.0,13,2.0,3.0,7.0,12.0,11
1371,57189,50403,Bind,6371,6736,Zero Zone W,Sequenz,1,3.0,0.0,2.0,12.0,13,3.0,3.0,4.0,7.0,4
1372,57190,50404,Bind,5917,6674,vanished,Improve Female,1,2.0,2.0,6.0,12.0,13,4.0,2.0,0.0,16.0,9
1373,57191,50405,Haven,6574,6575,HEET RED,LAPFAP,1,3.0,1.0,3.0,12.0,13,3.0,1.0,8.0,7.0,6
1374,57192,50406,Breeze,6350,6361,Team Singularity Female,Aim from Kitchen,1,3.0,0.0,3.0,10.0,13,3.0,2.0,6.0,5.0,3
1375,57193,50407,TBD,6748,6737,ANYWAY,Claquettes cahussettes,1,,,,,13,,,,,0
1376,57195,50409,Bind,6747,6588,FTW Fade,WLGaming Esports,1,3.0,0.0,2.0,13.0,13,5.0,1.0,3.0,9.0,5
1378,57197,50411,Fracture,6741,6349,0 Training,Istanbul Wildcats Female,1,3.0,0.0,4.0,14.0,13,3.0,2.0,5.0,11.0,8
1379,57199,50413,Split,6743,6346,BWG,ABB ASKI E-Spor WHITE,1,3.0,0.0,2.0,14.0,13,3.0,3.0,5.0,8.0,6
1380,57201,50415,TBD,6577,6566,LUNÈ Girls Gaming,Besiktas Esports Female,1,,,,,13,,,,,0
1381,56773,49770,Ascent,623,388,Sharper Esport,DivisionX Gaming,1,2.0,1.0,6.0,9.0,13,4.0,0.0,6.0,8.0,5
1382,56774,49770,Bind,623,388,Sharper Esport,DivisionX Gaming,2,2.0,4.0,5.0,5.0,3,3.0,1.0,1.0,11.0,13
1383,56823,49794,Haven,4150,6199,South Built Esports,Team Secret,1,2.0,3.0,5.0,12.0,13,5.0,2.0,3.0,12.0,9
1384,56824,49794,Bind,4150,6199,South Built Esports,Team Secret,1,3.0,2.0,2.0,16.0,13,3.0,2.0,4.0,14.0,10
1385,56825,49794,Ascent,4150,6199,South Built Esports,Team Secret,1,3.0,1.0,2.0,13.0,13,4.0,2.0,2.0,11.0,6
1386,56400,49429,Ascent,4346,5924,DarkZero Esports ,FLICKBAITERS,2,2.0,3.0,5.0,16.0,12,3.0,0.0,6.0,17.0,14
1387,56401,49429,Icebox,4346,5924,DarkZero Esports ,FLICKBAITERS,1,3.0,1.0,1.0,12.0,13,4.0,2.0,4.0,7.0,4
1388,56402,49429,Split,4346,5924,DarkZero Esports ,FLICKBAITERS,1,4.0,0.0,2.0,14.0,13,3.0,2.0,6.0,9.0,7
1389,56355,49414,Split,5248,6164,Evil Geniuses,Radiance,2,2.0,2.0,8.0,12.0,11,4.0,1.0,4.0,15.0,13
1390,56356,49414,Fracture,5248,6164,Evil Geniuses,Radiance,1,3.0,0.0,7.0,13.0,13,3.0,2.0,6.0,12.0,10
1391,56357,49414,Bind,5248,6164,Evil Geniuses,Radiance,1,2.0,3.0,4.0,15.0,13,4.0,3.0,2.0,15.0,11
1392,56388,49425,Split,6706,6451,spongebob squarepants,Built By Gamers Academy,1,2.0,2.0,5.0,10.0,13,3.0,4.0,3.0,9.0,6
1393,56389,49425,Icebox,6706,6451,spongebob squarepants,Built By Gamers Academy,2,3.0,1.0,6.0,9.0,6,3.0,0.0,3.0,13.0,13
1394,56390,49425,Breeze,6706,6451,spongebob squarepants,Built By Gamers Academy,1,2.0,1.0,4.0,12.0,13,2.0,3.0,5.0,9.0,6
1395,56415,49434,Bind,856,6213,Andbox,Cloud9 Academy,2,4.0,1.0,2.0,9.0,3,3.0,1.0,3.0,9.0,13
1396,56416,49434,Ascent,856,6213,Andbox,Cloud9 Academy,1,3.0,1.0,4.0,11.0,13,3.0,2.0,7.0,7.0,6
1397,56417,49434,Breeze,856,6213,Andbox,Cloud9 Academy,2,2.0,3.0,6.0,12.0,10,3.0,1.0,4.0,15.0,13
1401,56265,49384,Haven,1034,6045,NRG Esports,Lenny Time,1,2.0,1.0,6.0,10.0,13,4.0,1.0,1.0,13.0,6
1402,56266,49384,Icebox,1034,6045,NRG Esports,Lenny Time,1,2.0,0.0,3.0,10.0,13,3.0,4.0,1.0,7.0,2
1403,56340,49409,Split,2291,6418,Ghost Gaming,Actually Homeless,1,3.0,0.0,5.0,12.0,13,5.0,2.0,4.0,9.0,7
1404,56341,49409,Icebox,2291,6418,Ghost Gaming,Actually Homeless,1,3.0,1.0,3.0,16.0,13,2.0,3.0,6.0,12.0,10
1407,56385,49424,Icebox,2350,6681,Soniqs,oogabooga,1,3.0,1.0,4.0,12.0,13,3.0,2.0,3.0,12.0,7
1408,56386,49424,Split,2350,6681,Soniqs,oogabooga,1,3.0,1.0,4.0,13.0,13,4.0,3.0,4.0,10.0,8
1409,56280,49389,Haven,103,5444,Immortals,Bait Academy,1,3.0,1.0,2.0,16.0,13,3.0,2.0,10.0,7.0,9
1410,56281,49389,Ascent,103,5444,Immortals,Bait Academy,1,2.0,0.0,12.0,18.0,17,4.0,2.0,4.0,22.0,15
1411,56445,49444,Bind,6090,4388,TSM Academy,Cosmic Divide,1,3.0,2.0,6.0,13.0,13,3.0,1.0,11.0,9.0,11
1412,56446,49444,Fracture,6090,4388,TSM Academy,Cosmic Divide,1,3.0,3.0,5.0,21.0,17,3.0,2.0,5.0,22.0,15
1413,56325,49404,Icebox,473,6419,Built By Gamers,Elysium,1,3.0,0.0,1.0,10.0,13,2.0,1.0,7.0,4.0,1
1414,56326,49404,Split,473,6419,Built By Gamers,Elysium,1,3.0,0.0,3.0,9.0,13,3.0,2.0,5.0,5.0,2
1415,56295,49394,Ascent,470,6478,Complexity,ex-Serenity Black,1,2.0,0.0,6.0,16.0,13,5.0,2.0,1.0,16.0,11
1416,56296,49394,Icebox,470,6478,Complexity,ex-Serenity Black,2,5.0,1.0,2.0,12.0,7,2.0,1.0,6.0,11.0,13
1417,56297,49394,Bind,470,6478,Complexity,ex-Serenity Black,2,3.0,2.0,3.0,16.0,11,5.0,1.0,7.0,11.0,13
1418,56310,49399,Ascent,4345,6148,SoaR,Project A,1,3.0,1.0,7.0,13.0,13,3.0,1.0,3.0,17.0,11
1419,56311,49399,Icebox,4345,6148,SoaR,Project A,1,3.0,2.0,5.0,18.0,15,3.0,0.0,6.0,19.0,13
1420,56370,49419,Haven,468,6198,Renegades,Knights Academy,1,3.0,0.0,3.0,15.0,13,4.0,2.0,6.0,9.0,8
1421,56371,49419,Bind,468,6198,Renegades,Knights Academy,1,3.0,0.0,2.0,14.0,13,5.0,2.0,3.0,9.0,6
1422,56244,49377,Breeze,2815,6651,Version1,ex-Limit,2,2.0,1.0,5.0,16.0,11,3.0,3.0,5.0,13.0,13
1423,56245,49377,Icebox,2815,6651,Version1,ex-Limit,1,3.0,0.0,2.0,12.0,13,4.0,2.0,4.0,7.0,4
1424,56246,49377,Ascent,2815,6651,Version1,ex-Limit,1,2.0,0.0,3.0,9.0,13,4.0,1.0,4.0,5.0,1
1425,56259,49382,Haven,1034,6679,NRG Esports,Disciples ,2,3.0,3.0,5.0,13.0,11,3.0,1.0,5.0,15.0,13
1426,56260,49382,Breeze,1034,6679,NRG Esports,Disciples ,1,3.0,1.0,2.0,14.0,13,4.0,1.0,5.0,10.0,7
1427,56261,49382,Icebox,1034,6679,NRG Esports,Disciples ,1,3.0,0.0,3.0,14.0,13,4.0,2.0,5.0,9.0,7
1432,56304,49397,Bind,4345,6422,SoaR,Resonate,1,3.0,3.0,3.0,13.0,13,3.0,2.0,7.0,10.0,9
1433,56305,49397,Haven,4345,6422,SoaR,Resonate,1,3.0,3.0,4.0,13.0,13,3.0,2.0,5.0,13.0,10
1434,56319,49402,Ascent,473,3748,Built By Gamers,Team Reckaroo,1,2.0,0.0,4.0,10.0,13,4.0,2.0,3.0,7.0,3
1435,56320,49402,Icebox,473,3748,Built By Gamers,Team Reckaroo,1,3.0,1.0,4.0,16.0,13,3.0,2.0,4.0,15.0,11
1438,56337,49408,Icebox,4837,6418,Shopify Rebellion,Actually Homeless,2,3.0,1.0,6.0,6.0,3,2.0,0.0,4.0,10.0,13
1439,56338,49408,Ascent,4837,6418,Shopify Rebellion,Actually Homeless,1,2.0,3.0,7.0,12.0,13,3.0,2.0,3.0,16.0,11
1440,56339,49408,Haven,4837,6418,Shopify Rebellion,Actually Homeless,2,3.0,2.0,6.0,13.0,11,3.0,3.0,3.0,15.0,13
1441,56349,49412,Bind,5248,6429,Evil Geniuses,Team Assent,1,2.0,2.0,5.0,13.0,13,3.0,1.0,6.0,12.0,9
1442,56350,49412,Ascent,5248,6429,Evil Geniuses,Team Assent,1,3.0,1.0,3.0,11.0,13,3.0,1.0,7.0,7.0,5
1443,56352,49413,Icebox,4075,6164,T1 Academy,Radiance,1,3.0,2.0,2.0,13.0,13,3.0,2.0,5.0,10.0,7
